customer_id,customer_name,email,country,signup_date,customer_segment,marketing_opt_in
CUST00737,Customer 737,customer737@example.com,India,2025-06-25,smb,true
CUST00738,Customer 738,customer738@example.com,Thailand,2023-12-08,smb,false
CUST00739,Customer 739,customer739@example.com,Singapore,2024-11-29,enterprise,true
CUST00740,Customer 740,customer740@example.com,Vietnam,2025-06-05,enterprise,true
CUST00741,Customer 741,customer741@example.com,Malaysia,2024-05-20,enterprise,true
CUST00742,Customer 742,customer742@example.com,Philippines,2024-12-23,consumer,false
CUST00743,Customer 743,customer743@example.com,Vietnam,2025-09-07,enterprise,false
CUST00744,Customer 744,customer744@example.com,Philippines,2024-07-10,enterprise,false
CUST00745,Customer 745,customer745@example.com,India,2024-04-16,enterprise,true
CUST00746,Customer 746,customer746@example.com,Philippines,2025-01-10,smb,true
CUST00747,Customer 747,customer747@example.com,Vietnam,2023-09-21,enterprise,true
CUST00748,Customer 748,customer748@example.com,Indonesia,2024-02-13,smb,true
CUST00749,Customer 749,customer749@example.com,Vietnam,2025-05-02,consumer,true
CUST00750,Customer 750,customer750@example.com,Indonesia,2024-12-15,enterprise,false
CUST00751,Customer 751,customer751@example.com,Indonesia,2024-10-30,enterprise,false
CUST00752,Customer 752,customer752@example.com,Indonesia,2024-10-25,smb,true
CUST00753,Customer 753,customer753@example.com,Indonesia,2024-06-12,smb,false
CUST00754,Customer 754,customer754@example.com,Indonesia,2025-08-11,smb,false
CUST00755,Customer 755,customer755@example.com,Singapore,2024-04-07,smb,true
CUST00756,Customer 756,customer756@example.com,Indonesia,2024-08-23,consumer,false
CUST00757,Customer 757,customer757@example.com,Australia,2024-06-05,smb,false
CUST00758,Customer 758,customer758@example.com,Australia,2024-11-02,smb,true
CUST00759,Customer 759,customer759@example.com,Singapore,2025-10-09,consumer,false
CUST00760,Customer 760,customer760@example.com,Vietnam,2025-11-29,consumer,false
CUST00761,Customer 761,customer761@example.com,Australia,2025-07-13,enterprise,false
CUST00762,Customer 762,customer762@example.com,Malaysia,2024-06-18,enterprise,true
CUST00763,Customer 763,customer763@example.com,Philippines,2025-04-02,enterprise,true
CUST00764,Customer 764,customer764@example.com,Australia,2023-11-15,enterprise,true
CUST00765,Customer 765,customer765@example.com,Malaysia,2024-10-23,enterprise,true
CUST00766,Customer 766,customer766@example.com,Singapore,2025-03-03,smb,false
CUST00767,Customer 767,customer767@example.com,Malaysia,2025-01-10,smb,true
CUST00768,Customer 768,customer768@example.com,Thailand,2023-10-30,consumer,false
CUST00769,Customer 769,customer769@example.com,India,2023-08-04,consumer,true
CUST00770,Customer 770,customer770@example.com,Thailand,2023-10-21,consumer,true
CUST00771,Customer 771,customer771@example.com,Philippines,2024-05-28,enterprise,false
CUST00772,Customer 772,customer772@example.com,Indonesia,2024-04-30,smb,false
CUST00773,Customer 773,customer773@example.com,Vietnam,2025-03-11,enterprise,true
CUST00774,Customer 774,customer774@example.com,India,2025-08-16,consumer,false
CUST00775,Customer 775,customer775@example.com,Indonesia,2023-07-29,enterprise,true
CUST00776,Customer 776,customer776@example.com,Indonesia,2025-04-21,enterprise,false
CUST00777,Customer 777,customer777@example.com,Thailand,2023-09-06,enterprise,false
CUST00778,Customer 778,customer778@example.com,Indonesia,2024-08-18,enterprise,false
CUST00779,Customer 779,customer779@example.com,India,2024-03-30,smb,false
CUST00780,Customer 780,customer780@example.com,Malaysia,2025-10-16,smb,false
CUST00781,Customer 781,customer781@example.com,Philippines,2024-01-21,smb,false
CUST00782,Customer 782,customer782@example.com,Singapore,2025-01-31,enterprise,true
CUST00783,Customer 783,customer783@example.com,Australia,2023-12-15,enterprise,false
CUST00784,Customer 784,customer784@example.com,Malaysia,2023-08-15,enterprise,false
CUST00785,Customer 785,customer785@example.com,India,2025-05-23,consumer,false
CUST00786,Customer 786,customer786@example.com,Philippines,2025-04-02,smb,false
CUST00787,Customer 787,customer787@example.com,Indonesia,2024-06-20,enterprise,false
CUST00788,Customer 788,customer788@example.com,Philippines,2023-10-17,enterprise,true
CUST00789,Customer 789,customer789@example.com,Malaysia,2025-11-15,enterprise,false
CUST00790,Customer 790,customer790@example.com,Malaysia,2025-12-16,consumer,false
CUST00791,Customer 791,customer791@example.com,Singapore,2024-09-21,smb,true
CUST00792,Customer 792,customer792@example.com,Indonesia,2024-01-27,enterprise,false
CUST00793,Customer 793,customer793@example.com,Vietnam,2025-07-23,consumer,false
CUST00794,Customer 794,customer794@example.com,Malaysia,2025-04-20,smb,true
CUST00795,Customer 795,customer795@example.com,India,2025-11-09,enterprise,false
CUST00796,Customer 796,customer796@example.com,Thailand,2023-12-20,smb,true
CUST00797,Customer 797,customer797@example.com,Malaysia,2024-01-12,consumer,true
CUST00798,Customer 798,customer798@example.com,Malaysia,2024-08-31,consumer,true
CUST00799,Customer 799,customer799@example.com,Australia,2024-07-19,consumer,true
CUST00800,Customer 800,customer800@example.com,Philippines,2024-01-20,consumer,false
CUST00801,Customer 801,customer801@example.com,Indonesia,2024-01-22,smb,true
CUST00802,Customer 802,customer802@example.com,India,2025-05-12,consumer,true
CUST00803,Customer 803,customer803@example.com,Philippines,2025-09-18,smb,false
CUST00804,Customer 804,customer804@example.com,India,2025-08-14,consumer,true
CUST00805,Customer 805,customer805@example.com,Singapore,2025-10-23,enterprise,true
CUST00806,Customer 806,customer806@example.com,Philippines,2024-10-08,enterprise,true
CUST00807,Customer 807,customer807@example.com,Indonesia,2024-03-29,smb,false
CUST00808,Customer 808,customer808@example.com,Thailand,2023-08-05,consumer,true
CUST00809,Customer 809,customer809@example.com,Malaysia,2025-08-11,enterprise,false
CUST00810,Customer 810,customer810@example.com,India,2025-01-07,smb,true
CUST00811,Customer 811,customer811@example.com,Vietnam,2025-04-23,enterprise,true
CUST00812,Customer 812,customer812@example.com,Vietnam,2025-04-22,enterprise,true
CUST00813,Customer 813,customer813@example.com,Vietnam,2023-08-17,consumer,true
CUST00814,Customer 814,customer814@example.com,India,2023-11-28,smb,true
CUST00815,Customer 815,customer815@example.com,Thailand,2023-10-22,smb,false
CUST00816,Customer 816,customer816@example.com,Thailand,2025-09-08,smb,true
CUST00817,Customer 817,customer817@example.com,Singapore,2024-07-10,smb,false
CUST00818,Customer 818,customer818@example.com,India,2025-08-19,enterprise,false
CUST00819,Customer 819,customer819@example.com,Indonesia,2024-12-23,smb,true
CUST00820,Customer 820,customer820@example.com,Malaysia,2025-12-15,consumer,false
CUST00821,Customer 821,customer821@example.com,Singapore,2025-05-26,consumer,false
CUST00822,Customer 822,customer822@example.com,Vietnam,2024-08-01,enterprise,false
CUST00823,Customer 823,customer823@example.com,India,2024-10-25,consumer,true
CUST00824,Customer 824,customer824@example.com,Malaysia,2025-03-23,smb,true
CUST00825,Customer 825,customer825@example.com,Thailand,2024-07-27,consumer,false
CUST00826,Customer 826,customer826@example.com,Malaysia,2024-11-27,smb,false
CUST00827,Customer 827,customer827@example.com,Thailand,2023-12-16,consumer,true
CUST00828,Customer 828,customer828@example.com,India,2025-10-05,consumer,false
CUST00829,Customer 829,customer829@example.com,Singapore,2024-04-15,smb,true
CUST00830,Customer 830,customer830@example.com,Singapore,2025-09-01,enterprise,true
CUST00831,Customer 831,customer831@example.com,Singapore,2024-01-14,consumer,false
CUST00832,Customer 832,customer832@example.com,Vietnam,2025-01-11,consumer,false
CUST00833,Customer 833,customer833@example.com,Vietnam,2025-08-25,enterprise,true
CUST00834,Customer 834,customer834@example.com,Singapore,2023-11-04,smb,false
CUST00835,Customer 835,customer835@example.com,Malaysia,2025-03-29,smb,true
CUST00836,Customer 836,customer836@example.com,Australia,2024-08-11,enterprise,false
CUST00837,Customer 837,customer837@example.com,Australia,2025-11-06,enterprise,true
CUST00838,Customer 838,customer838@example.com,Indonesia,2024-12-21,smb,true
CUST00839,Customer 839,customer839@example.com,Malaysia,2024-05-24,consumer,true
CUST00840,Customer 840,customer840@example.com,Singapore,2025-11-17,consumer,true
CUST00841,Customer 841,customer841@example.com,Philippines,2024-09-05,smb,true
CUST00842,Customer 842,customer842@example.com,Singapore,2025-07-02,enterprise,false
CUST00843,Customer 843,customer843@example.com,Philippines,2025-05-17,consumer,false
CUST00844,Customer 844,customer844@example.com,Philippines,2023-12-26,smb,true
CUST00845,Customer 845,customer845@example.com,Philippines,2024-05-26,consumer,true
CUST00846,Customer 846,customer846@example.com,Thailand,2025-07-02,enterprise,true
CUST00847,Customer 847,customer847@example.com,Malaysia,2024-11-17,smb,false
CUST00848,Customer 848,customer848@example.com,Vietnam,2023-11-01,smb,true
CUST00849,Customer 849,customer849@example.com,Australia,2024-06-14,consumer,false
CUST00850,Customer 850,customer850@example.com,Vietnam,2025-06-10,enterprise,false
CUST00851,Customer 851,customer851@example.com,Thailand,2023-12-06,smb,false
CUST00852,Customer 852,customer852@example.com,Australia,2024-05-06,consumer,true
CUST00853,Customer 853,customer853@example.com,Singapore,2025-07-31,smb,true
CUST00854,Customer 854,customer854@example.com,Philippines,2025-05-08,enterprise,true
CUST00855,Customer 855,customer855@example.com,Singapore,2025-01-23,enterprise,false
CUST00856,Customer 856,customer856@example.com,Vietnam,2023-08-16,consumer,true
CUST00857,Customer 857,customer857@example.com,Thailand,2024-07-08,smb,false
CUST00858,Customer 858,customer858@example.com,Indonesia,2025-11-01,enterprise,false
CUST00859,Customer 859,customer859@example.com,Singapore,2025-09-28,consumer,false
CUST00860,Customer 860,customer860@example.com,Philippines,2024-01-15,smb,true
CUST00861,Customer 861,customer861@example.com,Malaysia,2024-05-17,enterprise,true
CUST00862,Customer 862,customer862@example.com,India,2024-03-20,consumer,true
CUST00863,Customer 863,customer863@example.com,Indonesia,2024-10-13,consumer,false
CUST00864,Customer 864,customer864@example.com,Philippines,2025-04-09,smb,false
CUST00865,Customer 865,customer865@example.com,Australia,2025-02-10,smb,true
CUST00866,Customer 866,customer866@example.com,Thailand,2025-10-17,consumer,true
CUST00867,Customer 867,customer867@example.com,Malaysia,2025-07-26,consumer,false
CUST00868,Customer 868,customer868@example.com,Philippines,2024-09-11,smb,true
CUST00869,Customer 869,customer869@example.com,Philippines,2024-07-02,consumer,false
CUST00870,Customer 870,customer870@example.com,Australia,2025-02-20,smb,true
CUST00871,Customer 871,customer871@example.com,Indonesia,2025-10-01,enterprise,false
CUST00872,Customer 872,customer872@example.com,Singapore,2023-09-08,consumer,false
CUST00873,Customer 873,customer873@example.com,Malaysia,2025-08-03,enterprise,true
CUST00874,Customer 874,customer874@example.com,India,2025-01-02,enterprise,true
CUST00875,Customer 875,customer875@example.com,Vietnam,2024-02-08,smb,true
CUST00876,Customer 876,customer876@example.com,India,2025-12-01,smb,true
CUST00877,Customer 877,customer877@example.com,Australia,2025-09-27,consumer,true
CUST00878,Customer 878,customer878@example.com,Singapore,2025-08-30,consumer,true
CUST00879,Customer 879,customer879@example.com,Thailand,2025-08-21,smb,false
CUST00880,Customer 880,customer880@example.com,Malaysia,2024-01-30,enterprise,false
CUST00881,Customer 881,customer881@example.com,Malaysia,2023-09-22,consumer,true
CUST00882,Customer 882,customer882@example.com,Australia,2025-06-13,consumer,true
CUST00883,Customer 883,customer883@example.com,Philippines,2023-08-18,consumer,true
CUST00884,Customer 884,customer884@example.com,Singapore,2024-09-16,consumer,false
CUST00885,Customer 885,customer885@example.com,India,2023-09-13,smb,true
CUST00886,Customer 886,customer886@example.com,India,2024-12-06,consumer,false
CUST00887,Customer 887,customer887@example.com,Indonesia,2025-05-27,smb,false
CUST00888,Customer 888,customer888@example.com,Indonesia,2024-10-02,consumer,true
CUST00889,Customer 889,customer889@example.com,Vietnam,2024-03-10,smb,false
CUST00890,Customer 890,customer890@example.com,Australia,2024-06-17,consumer,true
CUST00891,Customer 891,customer891@example.com,India,2025-03-21,consumer,false
CUST00892,Customer 892,customer892@example.com,Thailand,2025-06-11,enterprise,true
CUST00893,Customer 893,customer893@example.com,Philippines,2024-12-06,smb,false
CUST00894,Customer 894,customer894@example.com,Philippines,2025-01-14,smb,false
CUST00895,Customer 895,customer895@example.com,Singapore,2025-07-01,smb,true
CUST00896,Customer 896,customer896@example.com,Vietnam,2025-12-02,consumer,false
CUST00897,Customer 897,customer897@example.com,Philippines,2024-07-08,enterprise,true
CUST00898,Customer 898,customer898@example.com,Malaysia,2025-07-22,consumer,true
CUST00899,Customer 899,customer899@example.com,Singapore,2025-04-04,consumer,false
CUST00900,Customer 900,customer900@example.com,Indonesia,2025-01-03,consumer,true
CUST00901,Customer 901,customer901@example.com,Philippines,2024-05-05,enterprise,false
CUST00902,Customer 902,customer902@example.com,Singapore,2024-05-06,enterprise,false
CUST00903,Customer 903,customer903@example.com,Indonesia,2024-05-30,enterprise,true
CUST00904,Customer 904,customer904@example.com,Australia,2023-08-29,enterprise,false
CUST00905,Customer 905,customer905@example.com,Australia,2025-07-06,consumer,true
CUST00906,Customer 906,customer906@example.com,Thailand,2025-11-05,enterprise,true
CUST00907,Customer 907,customer907@example.com,Australia,2025-12-12,consumer,false
CUST00908,Customer 908,customer908@example.com,Thailand,2024-04-13,consumer,false
CUST00909,Customer 909,customer909@example.com,Indonesia,2023-12-29,smb,true
CUST00910,Customer 910,customer910@example.com,Indonesia,2025-12-10,enterprise,true
CUST00911,Customer 911,customer911@example.com,Malaysia,2023-11-01,enterprise,false
CUST00912,Customer 912,customer912@example.com,Philippines,2025-10-19,enterprise,false
CUST00913,Customer 913,customer913@example.com,Malaysia,2024-05-11,smb,false
CUST00914,Customer 914,customer914@example.com,Indonesia,2025-02-05,consumer,false
CUST00915,Customer 915,customer915@example.com,Australia,2023-10-14,enterprise,false
CUST00916,Customer 916,customer916@example.com,Philippines,2025-07-07,consumer,true
CUST00917,Customer 917,customer917@example.com,Vietnam,2024-12-10,enterprise,false
CUST00918,Customer 918,customer918@example.com,Indonesia,2025-08-24,enterprise,true
CUST00919,Customer 919,customer919@example.com,India,2024-01-14,enterprise,true
CUST00920,Customer 920,customer920@example.com,Philippines,2025-06-29,enterprise,true
CUST00921,Customer 921,customer921@example.com,Malaysia,2024-03-18,smb,true
CUST00922,Customer 922,customer922@example.com,Malaysia,2025-01-27,consumer,false
CUST00923,Customer 923,customer923@example.com,Indonesia,2025-02-08,enterprise,true
CUST00924,Customer 924,customer924@example.com,Philippines,2023-09-13,smb,true
CUST00925,Customer 925,customer925@example.com,Thailand,2025-04-05,consumer,true
CUST00926,Customer 926,customer926@example.com,Vietnam,2025-01-08,consumer,true
CUST00927,Customer 927,customer927@example.com,India,2025-11-13,smb,false
CUST00928,Customer 928,customer928@example.com,India,2025-07-15,smb,false
CUST00929,Customer 929,customer929@example.com,India,2025-01-07,consumer,false
CUST00930,Customer 930,customer930@example.com,Thailand,2023-10-17,consumer,false
CUST00931,Customer 931,customer931@example.com,Singapore,2025-10-18,smb,true
CUST00932,Customer 932,customer932@example.com,Vietnam,2025-02-09,consumer,true
CUST00933,Customer 933,customer933@example.com,Indonesia,2025-01-16,smb,true
CUST00934,Customer 934,customer934@example.com,Malaysia,2023-12-14,enterprise,true
CUST00935,Customer 935,customer935@example.com,Australia,2025-01-20,enterprise,true
CUST00936,Customer 936,customer936@example.com,Indonesia,2024-10-17,enterprise,false
CUST00937,Customer 937,customer937@example.com,Singapore,2025-07-25,consumer,false
CUST00938,Customer 938,customer938@example.com,Thailand,2025-06-05,smb,false
CUST00939,Customer 939,customer939@example.com,Vietnam,2024-02-25,smb,true
CUST00940,Customer 940,customer940@example.com,Singapore,2025-09-25,smb,false
CUST00941,Customer 941,customer941@example.com,Singapore,2025-07-28,smb,true
CUST00942,Customer 942,customer942@example.com,Malaysia,2024-10-21,smb,false
CUST00943,Customer 943,customer943@example.com,Malaysia,2025-06-11,consumer,true
CUST00944,Customer 944,customer944@example.com,Vietnam,2025-07-11,consumer,false
CUST00945,Customer 945,customer945@example.com,Malaysia,2023-08-21,smb,false
CUST00946,Customer 946,customer946@example.com,Australia,2024-09-06,enterprise,false
CUST00947,Customer 947,customer947@example.com,India,2025-09-30,consumer,false
CUST00948,Customer 948,customer948@example.com,Philippines,2024-12-07,consumer,false
CUST00949,Customer 949,customer949@example.com,Vietnam,2025-11-17,smb,false
CUST00950,Customer 950,customer950@example.com,Thailand,2025-04-07,smb,true
CUST00951,Customer 951,customer951@example.com,Malaysia,2025-07-31,consumer,false
CUST00952,Customer 952,customer952@example.com,India,2023-09-27,enterprise,true
CUST00953,Customer 953,customer953@example.com,Singapore,2024-06-14,smb,false
CUST00954,Customer 954,customer954@example.com,Australia,2024-07-02,enterprise,true
CUST00955,Customer 955,customer955@example.com,Vietnam,2024-09-01,consumer,false
CUST00956,Customer 956,customer956@example.com,Singapore,2023-08-11,enterprise,true
CUST00957,Customer 957,customer957@example.com,Australia,2025-08-31,consumer,true
CUST00958,Customer 958,customer958@example.com,Thailand,2025-05-30,consumer,true
CUST00959,Customer 959,customer959@example.com,Malaysia,2024-10-25,enterprise,false
CUST00960,Customer 960,customer960@example.com,Indonesia,2025-06-09,enterprise,false
CUST00961,Customer 961,customer961@example.com,Malaysia,2025-02-08,consumer,false
CUST00962,Customer 962,customer962@example.com,India,2024-06-11,enterprise,false
CUST00963,Customer 963,customer963@example.com,Vietnam,2023-08-08,enterprise,false
CUST00964,Customer 964,customer964@example.com,Singapore,2023-07-22,enterprise,false
CUST00965,Customer 965,customer965@example.com,India,2025-09-08,consumer,true
CUST00966,Customer 966,customer966@example.com,Malaysia,2024-05-31,consumer,true
CUST00967,Customer 967,customer967@example.com,Vietnam,2023-10-20,enterprise,false
CUST00968,Customer 968,customer968@example.com,India,2023-07-18,smb,false
CUST00969,Customer 969,customer969@example.com,Australia,2024-03-02,enterprise,false
CUST00970,Customer 970,customer970@example.com,Indonesia,2025-11-24,smb,false
CUST00971,Customer 971,customer971@example.com,India,2025-08-07,consumer,false
CUST00972,Customer 972,customer972@example.com,Philippines,2023-07-16,enterprise,true
CUST00973,Customer 973,customer973@example.com,Australia,2025-11-12,smb,false
CUST00974,Customer 974,customer974@example.com,Philippines,2025-12-12,smb,false
CUST00975,Customer 975,customer975@example.com,Australia,2025-03-20,enterprise,true
CUST00976,Customer 976,customer976@example.com,Thailand,2023-07-27,consumer,false
CUST00977,Customer 977,customer977@example.com,Australia,2023-12-02,smb,false
CUST00978,Customer 978,customer978@example.com,India,2023-12-17,enterprise,true
CUST00979,Customer 979,customer979@example.com,Australia,2025-06-23,consumer,false
CUST00980,Customer 980,customer980@example.com,Australia,2023-12-05,enterprise,false
CUST00981,Customer 981,customer981@example.com,Singapore,2023-09-14,enterprise,true
CUST00982,Customer 982,customer982@example.com,Vietnam,2025-10-26,enterprise,false
CUST00983,Customer 983,customer983@example.com,Singapore,2025-08-16,consumer,true
CUST00984,Customer 984,customer984@example.com,Thailand,2023-07-20,consumer,true
CUST00985,Customer 985,customer985@example.com,Australia,2025-11-29,consumer,false
CUST00986,Customer 986,customer986@example.com,Thailand,2024-01-11,smb,false
CUST00987,Customer 987,customer987@example.com,Australia,2023-09-11,enterprise,false
CUST00988,Customer 988,customer988@example.com,Malaysia,2024-03-22,enterprise,true
CUST00989,Customer 989,customer989@example.com,Philippines,2025-04-29,smb,false
CUST00990,Customer 990,customer990@example.com,Australia,2025-07-04,enterprise,false
CUST00991,Customer 991,customer991@example.com,Indonesia,2025-01-14,smb,true
CUST00992,Customer 992,customer992@example.com,Singapore,2025-03-16,smb,true
CUST00993,Customer 993,customer993@example.com,Thailand,2025-07-19,consumer,true
CUST00994,Customer 994,customer994@example.com,Thailand,2024-02-08,smb,false
CUST00995,Customer 995,customer995@example.com,Singapore,2024-07-25,enterprise,true
CUST00996,Customer 996,customer996@example.com,Indonesia,2024-09-03,enterprise,true
CUST00997,Customer 997,customer997@example.com,Singapore,2024-04-26,consumer,false
CUST00998,Customer 998,customer998@example.com,Vietnam,2024-04-19,enterprise,false
CUST00999,Customer 999,customer999@example.com,India,2024-10-25,smb,false
CUST01000,Customer 1000,customer1000@example.com,Thailand,2025-04-18,smb,false
